name,State,frequency,state_percentage
Tamarcus,MS,13,0.00031
Tamarcus,TN,6,9e-05
Tamari,FL,16,0.00014
Tamari,GA,5,5e-05
Tamari,NY,5,2e-05
Tamari,TN,5,7e-05
Tamaria,AL,6,0.0001
Tamaria,FL,7,6e-05
Tamaria,GA,6,6e-05
Tamaria,IL,5,3e-05
Tamaria,TX,12,5e-05
Tamarick,FL,9,8e-05
Tamarie,CA,5,2e-05
Tamarion,AL,5,8e-05
Tamarion,FL,40,0.00036
Tamarion,GA,25,0.00027
Tamarion,IL,28,0.00017
Tamarion,MS,10,0.00024
Tamarion,NC,29,0.00031
Tamarion,OH,5,3e-05
Tamarion,TX,9,4e-05
Tamarion,WI,5,8e-05
Tamarra,CA,33,0.0001
Tamarra,FL,5,4e-05
Tamarra,IL,17,0.0001
Tamarra,NY,21,8e-05
Tamarra,OH,5,3e-05
Tamarra,PA,17,0.0001
Tamarra,TX,5,2e-05
Tamasha,CA,5,2e-05
Tamatha,AL,102,0.00167
Tamatha,AR,24,0.00067
Tamatha,CA,198,0.0006
Tamatha,CO,5,0.00013
Tamatha,FL,79,0.0007
Tamatha,GA,124,0.00134
Tamatha,IA,5,0.00011
Tamatha,IL,91,0.00056
Tamatha,IN,52,0.00066
Tamatha,KS,15,0.00043
Tamatha,KY,114,0.00197
Tamatha,LA,45,0.00075
Tamatha,MD,18,0.00036
Tamatha,MI,42,0.00033
Tamatha,MO,45,0.00061
Tamatha,MS,77,0.00182
Tamatha,NC,141,0.00148
Tamatha,NE,7,0.00029
Tamatha,NJ,12,0.00013
Tamatha,NY,85,0.00033
Tamatha,OH,134,0.00087
Tamatha,OK,35,0.00077
Tamatha,PA,39,0.00022
Tamatha,SC,73,0.00151
Tamatha,TN,114,0.00162
Tamatha,TX,182,0.00072
Tamatha,VA,80,0.00106
Tamatha,WA,7,0.00013
Tamatha,WV,29,0.00093
Tamaya,AL,12,0.0002
Tamaya,CA,10,3e-05
Tamaya,FL,49,0.00044
Tamaya,GA,86,0.00093
Tamaya,IL,5,3e-05
Tamaya,LA,11,0.00018
Tamaya,MD,5,0.0001
Tamaya,MS,5,0.00012
Tamaya,NY,23,9e-05
Tamaya,SC,8,0.00017
Tamaya,TN,13,0.00018
Tamaya,TX,12,5e-05
Tamaya,VA,5,7e-05
Tamber,TX,5,2e-05
Tamberly,CA,5,2e-05
Tambra,CA,176,0.00053
Tambra,FL,6,5e-05
Tambra,IL,31,0.00019
Tambra,IN,36,0.00046
Tambra,KS,5,0.00014
Tambra,KY,29,0.0005
Tambra,LA,5,8e-05
Tambra,MD,6,0.00012
Tambra,MI,11,9e-05
Tambra,MO,19,0.00026
Tambra,MS,5,0.00012
Tambra,NC,5,5e-05
Tambra,NY,6,2e-05
Tambra,OH,50,0.00033
Tambra,OK,5,0.00011
Tambra,PA,18,0.0001
Tambra,TN,5,7e-05
Tambra,TX,154,0.00061
Tambra,VA,5,7e-05
Tambra,WA,5,9e-05
Tambria,PA,7,4e-05
Tameca,AL,5,8e-05
Tameca,CA,21,6e-05
Tameca,DC,5,0.00033
Tameca,GA,27,0.00029
Tameca,IL,30,0.00018
Tameca,IN,5,6e-05
Tameca,MI,7,6e-05
Tameca,MS,5,0.00012
Tameca,NC,5,5e-05
Tameca,NJ,5,5e-05
Tameca,NY,17,7e-05
Tameca,OH,15,0.0001
Tameca,PA,5,3e-05
Tameca,SC,5,0.0001
Tameca,TX,11,4e-05
Tameca,VA,11,0.00015
Tamecia,GA,5,5e-05
Tameeka,AL,5,8e-05
Tameeka,CA,7,2e-05
Tameeka,DC,5,0.00033
Tameeka,FL,5,4e-05
Tameeka,GA,6,6e-05
Tameeka,IL,23,0.00014
Tameeka,LA,7,0.00012
Tameeka,NJ,28,0.00031
Tameeka,NY,239,0.00093
Tameeka,OH,5,3e-05
Tameeka,PA,14,8e-05
Tameeka,SC,5,0.0001
Tameeka,TX,5,2e-05
Tameem,CA,11,3e-05
Tameem,NY,6,2e-05
Tameika,AL,10,0.00016
Tameika,AR,5,0.00014
Tameika,CA,35,0.00011
Tameika,DC,12,0.0008
Tameika,FL,56,0.0005
Tameika,GA,117,0.00126
Tameika,IL,61,0.00037
Tameika,IN,5,6e-05
Tameika,LA,17,0.00028
Tameika,MD,6,0.00012
Tameika,MI,5,4e-05
Tameika,MS,8,0.00019
Tameika,NC,65,0.00068
Tameika,NJ,22,0.00024
Tameika,NY,146,0.00057
Tameika,OH,25,0.00016
Tameika,PA,5,3e-05
Tameika,SC,37,0.00077
Tameika,TN,6,9e-05
Tameika,TX,72,0.00029
Tameika,VA,28,0.00037
Tameisha,GA,5,5e-05
Tameisha,TX,6,2e-05
Tameka,AL,629,0.01031
Tameka,AR,195,0.00542
Tameka,AZ,8,0.0002
Tameka,CA,567,0.00171
Tameka,CT,44,0.00121
Tameka,DC,215,0.0144
Tameka,DE,6,0.00088
Tameka,FL,829,0.00736
Tameka,GA,900,0.00971
Tameka,IA,5,0.00011
Tameka,IL,761,0.00464
Tameka,IN,236,0.003
Tameka,KS,30,0.00086
Tameka,KY,60,0.00104
Tameka,LA,507,0.00843
Tameka,MA,15,0.00018
Tameka,MD,269,0.00538
Tameka,MI,509,0.00405
Tameka,MO,119,0.00161
Tameka,MS,493,0.01167
Tameka,NC,742,0.00781
Tameka,NJ,374,0.00408
Tameka,NY,804,0.00313
Tameka,OH,387,0.00252
Tameka,OK,54,0.0012
Tameka,PA,461,0.00258
Tameka,SC,458,0.0095
Tameka,TN,431,0.00611
Tameka,TX,832,0.0033
Tameka,VA,560,0.00744
Tameka,WA,5,9e-05
Tameka,WI,56,0.00085
Tamekia,AL,170,0.00279
Tamekia,CA,37,0.00011
Tamekia,DC,5,0.00033
Tamekia,FL,85,0.00075
Tamekia,GA,165,0.00178
Tamekia,IL,83,0.00051
Tamekia,LA,93,0.00155
Tamekia,MI,15,0.00012
Tamekia,MS,125,0.00296
Tamekia,NC,81,0.00085
Tamekia,NJ,13,0.00014
Tamekia,NY,18,7e-05
Tamekia,OH,5,3e-05
Tamekia,PA,5,3e-05
Tamekia,SC,63,0.00131
Tamekia,TN,66,0.00094
Tamekia,TX,125,0.0005
Tamekia,VA,19,0.00025
Tamekka,MS,5,0.00012
Tameko,AL,5,8e-05
Tameko,CA,5,2e-05
Tameko,GA,5,5e-05
Tameko,IL,5,3e-05
Tameko,MI,5,4e-05
Tameko,MS,7,0.00017
Tamel,NY,27,0.00011
Tamela,AL,265,0.00434
Tamela,AR,81,0.00225
Tamela,AZ,5,0.00012
Tamela,CA,299,0.0009
Tamela,CO,32,0.00081
Tamela,FL,261,0.00232
Tamela,GA,258,0.00278
Tamela,IA,57,0.00129
Tamela,IL,318,0.00194
Tamela,IN,269,0.00342
Tamela,KS,62,0.00177
Tamela,KY,217,0.00376
Tamela,LA,60,0.001
Tamela,MA,10,0.00012
Tamela,MD,95,0.0019
Tamela,ME,5,0.00034
Tamela,MI,310,0.00247
Tamela,MN,25,0.00041
Tamela,MO,195,0.00263
Tamela,MS,125,0.00296
Tamela,NC,281,0.00296
Tamela,NE,49,0.00201
Tamela,NJ,10,0.00011
Tamela,NY,86,0.00034
Tamela,OH,552,0.00359
Tamela,OK,55,0.00122
Tamela,OR,5,0.00017
Tamela,PA,219,0.00123
Tamela,SC,159,0.0033
Tamela,SD,7,0.00062
Tamela,TN,247,0.0035
Tamela,TX,381,0.00151
Tamela,VA,231,0.00307
Tamela,WA,16,0.0003
Tamela,WI,41,0.00062
Tamela,WV,184,0.00592
Tamer,CA,45,0.00014
Tamer,IL,5,3e-05
Tamer,NC,5,5e-05
Tamer,NJ,17,0.00019
Tamer,NY,50,0.00019
Tamera,AL,147,0.00241
Tamera,AR,145,0.00403
Tamera,AZ,89,0.00221
Tamera,CA,1323,0.004
Tamera,CO,148,0.00374
Tamera,DC,5,0.00033
Tamera,FL,358,0.00318
Tamera,GA,257,0.00277
Tamera,IA,274,0.00622
Tamera,ID,123,0.00942
Tamera,IL,598,0.00365
Tamera,IN,528,0.00671
Tamera,KS,186,0.00531
Tamera,KY,191,0.00331
Tamera,LA,115,0.00191
Tamera,MA,11,0.00013
Tamera,MD,133,0.00266
Tamera,ME,22,0.0015
Tamera,MI,613,0.00488
Tamera,MN,336,0.00549
Tamera,MO,324,0.00438
Tamera,MS,95,0.00225
Tamera,MT,10,0.00099
Tamera,NC,321,0.00338
Tamera,ND,67,0.00591
Tamera,NE,159,0.00652
Tamera,NJ,33,0.00036
Tamera,NM,10,0.00056
Tamera,NV,10,0.00092
Tamera,NY,297,0.00116
Tamera,OH,675,0.00439
Tamera,OK,175,0.00387
Tamera,OR,279,0.00928
Tamera,PA,252,0.00141
Tamera,SC,108,0.00224
Tamera,SD,76,0.00676
Tamera,TN,276,0.00391
Tamera,TX,811,0.00322
Tamera,UT,298,0.01099
Tamera,VA,251,0.00334
Tamera,WA,375,0.00702
Tamera,WI,169,0.00256
Tamera,WV,82,0.00264
Tamera,WY,6,0.00133
Tameria,AL,29,0.00048
Tameria,CA,5,2e-05
Tameria,GA,6,6e-05
Tameria,IL,5,3e-05
Tameria,TX,5,2e-05
Tamesha,AL,28,0.00046
Tamesha,CA,53,0.00016
Tamesha,DC,6,0.0004
Tamesha,FL,118,0.00105
Tamesha,GA,71,0.00077
Tamesha,IL,33,0.0002
Tamesha,LA,16,0.00027
Tamesha,MI,21,0.00017
Tamesha,MO,5,7e-05
Tamesha,MS,11,0.00026
Tamesha,NC,42,0.00044
Tamesha,NJ,12,0.00013
Tamesha,NY,99,0.00039
Tamesha,OH,25,0.00016
Tamesha,SC,11,0.00023
Tamesha,TN,11,0.00016
Tamesha,TX,198,0.00079
Tamesha,VA,36,0.00048
Tameshia,AL,5,8e-05
Tameshia,FL,10,9e-05
Tameshia,GA,5,5e-05
Tameshia,NC,6,6e-05
Tameshia,SC,5,0.0001
Tameshia,TX,39,0.00015
Tami,AK,54,0.0117
Tami,AL,343,0.00562
Tami,AR,228,0.00633
Tami,AZ,463,0.01149
Tami,CA,5583,0.01686
Tami,CO,602,0.0152
Tami,CT,235,0.00645
Tami,DC,71,0.00476
Tami,DE,6,0.00088
Tami,FL,1064,0.00945
Tami,GA,463,0.00499
Tami,HI,77,0.00753
Tami,IA,1175,0.02668
Tami,ID,366,0.02802
Tami,IL,1678,0.01024
Tami,IN,909,0.01156
Tami,KS,489,0.01395
Tami,KY,324,0.00561
Tami,LA,292,0.00486
Tami,MA,441,0.0054
Tami,MD,265,0.0053
Tami,ME,110,0.0075
Tami,MI,1540,0.01225
Tami,MN,1250,0.02044
Tami,MO,562,0.00759
Tami,MS,148,0.0035
Tami,MT,376,0.03713
Tami,NC,400,0.00421
Tami,ND,304,0.02683
Tami,NE,681,0.0279
Tami,NH,75,0.00719
Tami,NJ,535,0.00584
Tami,NM,168,0.0094
Tami,NV,157,0.01438
Tami,NY,1649,0.00642
Tami,OH,2428,0.01579
Tami,OK,536,0.01186
Tami,OR,1124,0.03737
Tami,PA,1676,0.0094
Tami,RI,50,0.00411
Tami,SC,245,0.00508
Tami,SD,266,0.02367
Tami,TN,316,0.00448
Tami,TX,1711,0.00679
Tami,UT,641,0.02363
Tami,VA,306,0.00407
Tami,VT,19,0.00331
Tami,WA,1835,0.03434
Tami,WI,1352,0.02045
Tami,WV,209,0.00673
Tami,WY,84,0.01866
Tamia,AL,367,0.00601
Tamia,AR,102,0.00283
Tamia,AZ,34,0.00084
Tamia,CA,690,0.00208
Tamia,CO,16,0.0004
Tamia,CT,79,0.00217
Tamia,DC,124,0.0083
Tamia,DE,18,0.00265
Tamia,FL,882,0.00783
Tamia,GA,858,0.00925
Tamia,IL,731,0.00446
Tamia,IN,155,0.00197
Tamia,KS,27,0.00077
Tamia,KY,36,0.00062
Tamia,LA,454,0.00755
Tamia,MA,28,0.00034
Tamia,MD,322,0.00644
Tamia,MI,423,0.00336
Tamia,MN,14,0.00023
Tamia,MO,200,0.0027
Tamia,MS,321,0.0076
Tamia,NC,597,0.00628
Tamia,NJ,338,0.00369
Tamia,NM,10,0.00056
Tamia,NV,11,0.00101
Tamia,NY,1032,0.00402
Tamia,OH,357,0.00232
Tamia,OK,61,0.00135
Tamia,PA,378,0.00212
Tamia,SC,353,0.00733
Tamia,TN,401,0.00568
Tamia,TX,764,0.00303
Tamia,VA,482,0.00641
Tamia,WA,34,0.00064
Tamia,WI,95,0.00144
Tamiah,AL,6,0.0001
Tamiah,FL,5,4e-05
Tamiah,GA,27,0.00029
Tamiah,IL,14,9e-05
Tamiah,MS,5,0.00012
Tamiah,NY,17,7e-05
Tamiah,PA,10,6e-05
Tamiah,TX,15,6e-05
Tamica,AL,33,0.00054
Tamica,CA,101,0.00031
Tamica,DC,11,0.00074
Tamica,FL,63,0.00056
Tamica,GA,69,0.00074
Tamica,IL,121,0.00074
Tamica,IN,25,0.00032
Tamica,LA,72,0.0012
Tamica,MD,5,0.0001
Tamica,MI,100,0.0008
Tamica,MO,5,7e-05
Tamica,NC,57,0.0006
Tamica,NJ,57,0.00062
Tamica,NY,121,0.00047
Tamica,OH,121,0.00079
Tamica,PA,98,0.00055
Tamica,SC,6,0.00012
Tamica,TN,20,0.00028
Tamica,TX,166,0.00066
Tamica,VA,18,0.00024
Tamicka,GA,5,5e-05
Tamicka,OH,5,3e-05
Tamicka,PA,5,3e-05
Tamicka,TX,12,5e-05
Tamie,AL,6,0.0001
Tamie,CA,362,0.00109
Tamie,CO,12,0.0003
Tamie,FL,45,0.0004
Tamie,GA,5,5e-05
Tamie,IA,55,0.00125
Tamie,IL,74,0.00045
Tamie,IN,26,0.00033
Tamie,KS,35,0.001
Tamie,KY,11,0.00019
Tamie,LA,10,0.00017
Tamie,MA,5,6e-05
Tamie,MD,5,0.0001
Tamie,MI,149,0.00119
Tamie,MN,54,0.00088
Tamie,MO,19,0.00026
Tamie,NC,5,5e-05
Tamie,ND,8,0.00071
Tamie,NE,11,0.00045
Tamie,NY,107,0.00042
Tamie,OH,149,0.00097
Tamie,OK,20,0.00044
Tamie,OR,38,0.00126
Tamie,PA,109,0.00061
Tamie,SC,5,0.0001
Tamie,TX,143,0.00057
Tamie,UT,12,0.00044
Tamie,VA,11,0.00015
Tamie,WA,77,0.00144
Tamie,WI,45,0.00068
Tamie,WV,6,0.00019
Tamieka,AL,7,0.00011
Tamieka,CA,12,4e-05
Tamieka,GA,5,5e-05
Tamieka,IL,6,4e-05
Tamieka,MI,5,4e-05
Tamieka,NY,35,0.00014
Tamieka,OH,6,4e-05
Tamieka,PA,5,3e-05
Tamieka,TN,5,7e-05
Tamieka,TX,13,5e-05
Tamika,AL,740,0.01212
Tamika,AR,183,0.00508
Tamika,AZ,55,0.00136
Tamika,CA,1182,0.00357
Tamika,CO,42,0.00106
Tamika,CT,164,0.0045
Tamika,DC,540,0.03617
Tamika,DE,25,0.00368
Tamika,FL,1005,0.00892
Tamika,GA,1210,0.01305
Tamika,IL,1605,0.00979
Tamika,IN,414,0.00526
Tamika,KS,64,0.00183
Tamika,KY,134,0.00232
Tamika,LA,727,0.01209
Tamika,MA,147,0.0018
Tamika,MD,493,0.00985
Tamika,MI,1543,0.01227
Tamika,MN,10,0.00016
Tamika,MO,430,0.00581
Tamika,MS,351,0.00831
Tamika,NC,806,0.00849
Tamika,NE,6,0.00025
Tamika,NJ,1086,0.01185
Tamika,NV,7,0.00064
Tamika,NY,2233,0.0087
Tamika,OH,1031,0.0067
Tamika,OK,75,0.00166
Tamika,PA,1627,0.00912
Tamika,SC,491,0.01019
Tamika,TN,698,0.0099
Tamika,TX,1140,0.00452
Tamika,VA,629,0.00836
Tamika,WA,27,0.00051
Tamika,WI,161,0.00244
Tamika,WV,11,0.00035
Tamikia,DC,6,0.0004
Tamikia,GA,7,8e-05
Tamikia,IL,5,3e-05
Tamikia,LA,5,8e-05
Tamikia,MI,6,5e-05
Tamikia,NC,6,6e-05
Tamikia,TX,7,3e-05
Tamiko,AL,96,0.00157
Tamiko,AR,35,0.00097
Tamiko,CA,248,0.00075
Tamiko,DC,24,0.00161
Tamiko,FL,66,0.00059
Tamiko,GA,198,0.00214
Tamiko,HI,11,0.00108
Tamiko,IL,189,0.00115
Tamiko,IN,21,0.00027
Tamiko,LA,72,0.0012
Tamiko,MD,25,0.0005
Tamiko,MI,218,0.00173
Tamiko,MO,25,0.00034
Tamiko,MS,68,0.00161
Tamiko,NC,57,0.0006
Tamiko,NJ,45,0.00049
Tamiko,NY,208,0.00081
Tamiko,OH,101,0.00066
Tamiko,OK,6,0.00013
Tamiko,PA,44,0.00025
Tamiko,SC,59,0.00122
Tamiko,TN,92,0.0013
Tamiko,TX,108,0.00043
Tamiko,VA,38,0.00051
Tamiko,WA,5,9e-05
Tamiko,WI,6,9e-05
Tamila,CA,6,2e-05
Tamila,TX,6,2e-05
Tamim,CA,70,0.00021
Tamim,FL,5,4e-05
Tamim,IL,5,3e-05
Tamim,MI,20,0.00016
Tamim,NJ,5,5e-05
Tamim,NY,42,0.00016
Tamim,OH,10,7e-05
Tamim,TX,14,6e-05
Tamim,VA,9,0.00012
Tamir,AL,6,0.0001
Tamir,AR,6,0.00017
Tamir,CA,63,0.00019
Tamir,FL,94,0.00083
Tamir,GA,85,0.00092
Tamir,IL,47,0.00029
Tamir,LA,6,0.0001
Tamir,MD,16,0.00032
Tamir,MO,15,0.0002
Tamir,MS,5,0.00012
Tamir,NC,27,0.00028
Tamir,NJ,304,0.00332
Tamir,NY,185,0.00072
Tamir,OH,23,0.00015
Tamir,PA,236,0.00132
Tamir,TN,10,0.00014
Tamir,TX,35,0.00014
Tamir,VA,8,0.00011
Tamira,AL,5,8e-05
Tamira,CA,38,0.00011
Tamira,FL,6,5e-05
Tamira,GA,28,0.0003
Tamira,IL,21,0.00013
Tamira,LA,16,0.00027
Tamira,MD,35,0.0007
Tamira,MI,46,0.00037
Tamira,NC,5,5e-05
Tamira,NJ,38,0.00041
Tamira,NY,11,4e-05
Tamira,OH,5,3e-05
Tamira,PA,90,0.0005
Tamira,TN,11,0.00016
Tamira,TX,45,0.00018
Tamisha,AL,12,0.0002
Tamisha,CA,193,0.00058
Tamisha,DC,5,0.00033
Tamisha,FL,78,0.00069
Tamisha,GA,12,0.00013
Tamisha,IL,83,0.00051
Tamisha,LA,6,0.0001
Tamisha,MD,5,0.0001
Tamisha,MI,45,0.00036
Tamisha,NC,56,0.00059
Tamisha,NJ,23,0.00025
Tamisha,NY,256,0.001
Tamisha,OH,12,8e-05
Tamisha,PA,17,0.0001
Tamisha,SC,5,0.0001
Tamisha,TN,16,0.00023
Tamisha,TX,174,0.00069
Tamisha,VA,5,7e-05
Tamitha,MO,5,7e-05
Tamitha,OH,6,4e-05
Tamitha,TN,5,7e-05
Tamitha,TX,6,2e-05
Tamitha,VA,5,7e-05
Tamiya,AL,52,0.00085
Tamiya,AR,5,0.00014
Tamiya,FL,98,0.00087
Tamiya,GA,142,0.00153
Tamiya,IL,33,0.0002
Tamiya,LA,6,0.0001
Tamiya,MD,6,0.00012
Tamiya,MI,18,0.00014
Tamiya,MS,53,0.00126
Tamiya,NC,71,0.00075
Tamiya,NJ,6,7e-05
Tamiya,NY,26,0.0001
Tamiya,OH,5,3e-05
Tamiya,PA,9,5e-05
Tamiya,SC,25,0.00052
Tamiya,TN,54,0.00077
Tamiya,TX,32,0.00013
Tamiya,VA,22,0.00029
Tamiyah,AL,36,0.00059
Tamiyah,FL,107,0.00095
Tamiyah,GA,71,0.00077
Tamiyah,IL,29,0.00018
Tamiyah,MI,6,5e-05
Tamiyah,MS,18,0.00043
Tamiyah,NC,28,0.00029
Tamiyah,NJ,23,0.00025
Tamiyah,NY,33,0.00013
Tamiyah,OH,12,8e-05
Tamiyah,SC,5,0.0001
Tamiyah,TN,20,0.00028
Tamiyah,TX,5,2e-05
Tamiyah,VA,25,0.00033
Tamla,LA,5,8e-05
Tamla,OH,5,3e-05
Tamla,TX,5,2e-05
Tamlyn,CA,5,2e-05
Tammara,CA,231,0.0007
Tammara,CO,11,0.00028
Tammara,FL,19,0.00017
Tammara,IA,5,0.00011
Tammara,IL,42,0.00026
Tammara,IN,67,0.00085
Tammara,KY,5,9e-05
Tammara,LA,5,8e-05
Tammara,MI,74,0.00059
Tammara,MN,6,0.0001
Tammara,MO,32,0.00043
Tammara,NY,22,9e-05
Tammara,OH,111,0.00072
Tammara,OR,19,0.00063
Tammara,PA,10,6e-05
Tammara,TX,67,0.00027
Tammara,WA,15,0.00028
Tammatha,CA,5,2e-05
Tammee,CA,5,2e-05
Tammera,CA,113,0.00034
Tammera,CO,6,0.00015
Tammera,IL,21,0.00013
Tammera,IN,26,0.00033
Tammera,MI,37,0.00029
Tammera,MO,23,0.00031
Tammera,NY,5,2e-05
Tammera,OH,36,0.00023
Tammera,TX,28,0.00011
Tammera,WA,35,0.00066
Tammera,WI,6,9e-05
Tammey,CA,35,0.00011
Tammey,IL,7,4e-05
Tammey,MI,8,6e-05
Tammey,NY,12,5e-05
Tammey,OH,29,0.00019
Tammey,PA,18,0.0001
Tammey,TX,17,7e-05
Tammi,AL,177,0.0029
Tammi,AR,89,0.00247
Tammi,AZ,126,0.00313
Tammi,CA,1308,0.00395
Tammi,CO,230,0.00581
Tammi,CT,83,0.00228
Tammi,DC,41,0.00275
Tammi,DE,6,0.00088
Tammi,FL,472,0.00419
Tammi,GA,287,0.0031
Tammi,IA,278,0.00631
Tammi,ID,41,0.00314
Tammi,IL,656,0.004
Tammi,IN,389,0.00495
Tammi,KS,188,0.00536
Tammi,KY,177,0.00306
Tammi,LA,125,0.00208
Tammi,MA,223,0.00273
Tammi,MD,117,0.00234
Tammi,ME,42,0.00287
Tammi,MI,733,0.00583
Tammi,MN,358,0.00585
Tammi,MO,239,0.00323
Tammi,MS,55,0.0013
Tammi,MT,48,0.00474
Tammi,NC,203,0.00214
Tammi,ND,18,0.00159
Tammi,NE,187,0.00766
Tammi,NH,10,0.00096
Tammi,NJ,225,0.00245
Tammi,NM,43,0.00241
Tammi,NV,10,0.00092
Tammi,NY,687,0.00268
Tammi,OH,765,0.00497
Tammi,OK,252,0.00558
Tammi,OR,163,0.00542
Tammi,PA,774,0.00434
Tammi,RI,6,0.00049
Tammi,SC,123,0.00255
Tammi,SD,37,0.00329
Tammi,TN,184,0.00261
Tammi,TX,772,0.00306
Tammi,UT,18,0.00066
Tammi,VA,198,0.00263
Tammi,VT,29,0.00505
Tammi,WA,334,0.00625
Tammi,WI,437,0.00661
Tammi,WV,135,0.00435
Tammi,WY,5,0.00111
Tammie,AK,5,0.00108
Tammie,AL,1029,0.01686
Tammie,AR,733,0.02036
Tammie,AZ,284,0.00705
Tammie,CA,2614,0.0079
Tammie,CO,395,0.00997
Tammie,CT,214,0.00587
Tammie,DC,101,0.00676
Tammie,DE,16,0.00236
Tammie,FL,1367,0.01214
Tammie,GA,1626,0.01754
Tammie,HI,70,0.00684
Tammie,IA,376,0.00854
Tammie,ID,121,0.00926
Tammie,IL,1503,0.00917
Tammie,IN,852,0.01083
Tammie,KS,462,0.01318
Tammie,KY,773,0.01338
Tammie,LA,974,0.0162
Tammie,MA,351,0.0043
Tammie,MD,333,0.00666
Tammie,ME,168,0.01146
Tammie,MI,1491,0.01186
Tammie,MN,398,0.00651
Tammie,MO,875,0.01182
Tammie,MS,906,0.02145
Tammie,MT,165,0.01629
Tammie,NC,1279,0.01346
Tammie,ND,82,0.00724
Tammie,NE,245,0.01004
Tammie,NH,52,0.00498
Tammie,NJ,335,0.00365
Tammie,NM,224,0.01254
Tammie,NV,86,0.00788
Tammie,NY,1080,0.00421
Tammie,OH,1599,0.0104
Tammie,OK,714,0.0158
Tammie,OR,352,0.0117
Tammie,PA,1182,0.00663
Tammie,RI,16,0.00131
Tammie,SC,920,0.01909
Tammie,SD,73,0.0065
Tammie,TN,1370,0.01942
Tammie,TX,3297,0.01308
Tammie,UT,182,0.00671
Tammie,VA,732,0.00973
Tammie,VT,43,0.00749
Tammie,WA,572,0.0107
Tammie,WI,536,0.00811
Tammie,WV,346,0.01114
Tammie,WY,41,0.00911
Tammika,IL,5,3e-05
Tammra,CA,39,0.00012
Tammra,IN,5,6e-05
Tammra,MI,6,5e-05
Tammra,MN,5,8e-05
Tammra,OH,11,7e-05
Tammra,TX,5,2e-05
Tammy,AK,500,0.10837
Tammy,AL,8217,0.13462
Tammy,AR,4687,0.13019
Tammy,AZ,2626,0.06514
Tammy,CA,21417,0.06469
Tammy,CO,3715,0.0938
Tammy,CT,2825,0.07754
Tammy,DC,946,0.06336
Tammy,DE,752,0.11084
Tammy,FL,11028,0.09791
Tammy,GA,11663,0.12578
Tammy,HI,1084,0.10596
Tammy,IA,4822,0.10949
Tammy,ID,1118,0.08559
Tammy,IL,14589,0.08901
Tammy,IN,10288,0.13078
Tammy,KS,3914,0.11167
Tammy,KY,9778,0.16923
Tammy,LA,8000,0.13304
Tammy,MA,5027,0.06159
Tammy,MD,5549,0.11091
Tammy,ME,2575,0.17566
Tammy,MI,14788,0.11763
Tammy,MN,5720,0.09351
Tammy,MO,9140,0.12346
Tammy,MS,4843,0.11468
Tammy,MT,1197,0.11821
Tammy,NC,14537,0.15304
Tammy,ND,1266,0.11173
Tammy,NE,2507,0.10273
Tammy,NH,1422,0.13623
Tammy,NJ,4876,0.05319
Tammy,NM,1656,0.0927
Tammy,NV,636,0.05824
Tammy,NY,15707,0.06119
Tammy,OH,19157,0.12456
Tammy,OK,5419,0.11995
Tammy,OR,2745,0.09127
Tammy,PA,17400,0.09756
Tammy,RI,1000,0.08217
Tammy,SC,6824,0.14161
Tammy,SD,1134,0.1009
Tammy,TN,11861,0.16815
Tammy,TX,18990,0.07531
Tammy,UT,1621,0.05975
Tammy,VA,9731,0.12934
Tammy,VT,1034,0.18016
Tammy,WA,4266,0.07984
Tammy,WI,8428,0.12748
Tammy,WV,6178,0.19887
Tammy,WY,658,0.14621
Tammye,GA,15,0.00016
Tammye,LA,13,0.00022
Tammye,MS,23,0.00054
Tammye,OK,6,0.00013
Tammye,TN,34,0.00048
Tammye,TX,170,0.00067
Tamora,CA,28,8e-05
Tamora,IL,20,0.00012
Tamora,OH,5,3e-05
Tamotsu,CA,12,4e-05
Tamotsu,HI,149,0.01456
Tamra,AL,85,0.00139
Tamra,AR,108,0.003
Tamra,AZ,134,0.00332
Tamra,CA,1652,0.00499
Tamra,CO,193,0.00487
Tamra,CT,10,0.00027
Tamra,DC,5,0.00033
Tamra,FL,285,0.00253
Tamra,GA,96,0.00104
Tamra,HI,15,0.00147
Tamra,IA,281,0.00638
Tamra,ID,131,0.01003
Tamra,IL,503,0.00307
Tamra,IN,403,0.00512
Tamra,KS,260,0.00742
Tamra,KY,161,0.00279
Tamra,LA,72,0.0012
Tamra,MA,43,0.00053
Tamra,MD,25,0.0005
Tamra,ME,12,0.00082
Tamra,MI,518,0.00412
Tamra,MN,313,0.00512
Tamra,MO,386,0.00521
Tamra,MS,21,0.0005
Tamra,MT,21,0.00207
Tamra,NC,225,0.00237
Tamra,ND,49,0.00432
Tamra,NE,64,0.00262
Tamra,NJ,54,0.00059
Tamra,NM,38,0.00213
Tamra,NV,5,0.00046
Tamra,NY,244,0.00095
Tamra,OH,644,0.00419
Tamra,OK,330,0.0073
Tamra,OR,213,0.00708
Tamra,PA,214,0.0012
Tamra,SC,65,0.00135
Tamra,SD,82,0.0073
Tamra,TN,143,0.00203
Tamra,TX,954,0.00378
Tamra,UT,535,0.01972
Tamra,VA,143,0.0019
Tamra,WA,351,0.00657
Tamra,WI,215,0.00325
Tamra,WV,131,0.00422
Tamra,WY,18,0.004
Tamre,CA,5,2e-05
Tamre,NY,5,2e-05
Tamre,OH,8,5e-05
Tamre,PA,6,3e-05
Tamryn,GA,5,5e-05
