sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
M,2006,Xzavier,10,NM,243,0.088,469,0.051
M,2007,Xavier,96,NM,26,0.837,32,0.48
M,2007,Xander,13,NM,202,0.113,388,0.065
M,2007,Xzavier,5,NM,401,0.044,861,0.025
M,2008,Xavier,87,NM,28,0.78,33,0.443
M,2008,Xander,13,NM,209,0.116,387,0.066
M,2009,Xavier,75,NM,33,0.708,40,0.403
M,2009,Xander,8,NM,284,0.075,570,0.043
M,2009,Xzavier,6,NM,363,0.057,750,0.032
M,2010,Xavier,84,NM,20,0.839,25,0.481
M,2010,Xander,20,NM,134,0.2,229,0.115
M,2011,Xavier,69,NM,27,0.723,35,0.409
M,2011,Xander,12,NM,211,0.126,370,0.071
M,2011,Xzavier,6,NM,341,0.063,701,0.036
M,2012,Xavier,80,NM,23,0.825,27,0.477
M,2012,Xzavier,13,NM,199,0.134,348,0.077
M,2012,Xander,12,NM,211,0.124,375,0.072
M,2013,Xavier,71,NM,23,0.77,28,0.445
M,2013,Xander,14,NM,175,0.152,299,0.088
M,2013,Xzavier,8,NM,277,0.087,519,0.05
M,2014,Xavier,53,NM,43,0.584,58,0.332
M,2014,Xander,22,NM,116,0.242,194,0.138
M,2014,Xzavier,9,NM,250,0.099,465,0.056
M,2015,Xavier,62,NM,31,0.7,40,0.402
M,2015,Xander,13,NM,189,0.147,324,0.084
M,2015,Xzavier,9,NM,262,0.102,473,0.058
M,2016,Xavier,43,NM,52,0.513,72,0.292
M,2016,Xander,22,NM,109,0.263,175,0.15
M,2017,Xavier,48,NM,42,0.593,56,0.345
M,2017,Xander,27,NM,84,0.333,126,0.194
M,2018,Xavier,38,NM,48,0.497,70,0.282
M,2018,Xander,18,NM,123,0.236,202,0.134
M,2019,Xavier,49,NM,32,0.645,46,0.37
M,2019,Xander,22,NM,95,0.29,149,0.166
M,2019,Xzavier,8,NM,272,0.105,482,0.06
M,2020,Xavier,44,NM,37,0.605,50,0.354
M,2020,Xander,19,NM,103,0.261,169,0.153
M,2021,Xavier,38,NM,38,0.542,53,0.316
M,2021,Xander,21,NM,95,0.299,148,0.175
M,2021,Xzavier,5,NM,362,0.071,692,0.042
M,2022,Xavier,31,NM,53,0.466,84,0.267
M,2022,Xander,20,NM,95,0.301,151,0.172
M,2023,Xavier,36,NM,33,0.579,45,0.329
M,2023,Xander,10,NM,186,0.161,326,0.091
M,2024,Xavier,31,NM,47,0.482,69,0.273
M,2024,Xander,16,NM,119,0.249,205,0.141
M,1989,Xavier,9,HI,164,0.13,292,0.075
M,1990,Xavier,6,HI,231,0.083,468,0.047
M,1992,Xavier,8,HI,181,0.117,340,0.069
M,1993,Xavier,13,HI,117,0.199,215,0.115
M,1994,Xavier,10,HI,142,0.157,274,0.09
M,1995,Xavier,7,HI,190,0.118,375,0.068
M,1996,Xavier,9,HI,157,0.158,293,0.091
M,1997,Xavier,7,HI,174,0.133,334,0.078
M,1998,Xavier,16,HI,90,0.309,150,0.178
M,1999,Xavier,10,HI,132,0.199,239,0.118
M,2000,Xavier,12,HI,111,0.231,194,0.137
M,2001,Xavier,16,HI,80,0.341,139,0.197
M,2002,Xavier,17,HI,83,0.334,129,0.203
M,2003,Xavier,20,HI,70,0.389,114,0.231
M,2003,Xander,19,HI,76,0.37,124,0.219
M,2004,Xavier,23,HI,61,0.459,93,0.265
M,2004,Xander,10,HI,141,0.199,255,0.115
M,2005,Xavier,18,HI,77,0.377,119,0.222
M,2005,Xander,7,HI,188,0.146,347,0.087
M,2006,Xavier,12,HI,129,0.235,215,0.138
M,2006,Xander,8,HI,168,0.157,311,0.092
M,2007,Xavier,26,HI,48,0.53,69,0.312
M,2007,Xander,11,HI,137,0.224,235,0.132
M,2007,Xzavier,6,HI,217,0.122,410,0.072
M,2008,Xavier,24,HI,61,0.479,85,0.281
M,2008,Xander,11,HI,135,0.22,235,0.129
M,2009,Xavier,16,HI,87,0.347,136,0.201
M,2009,Xander,11,HI,128,0.239,215,0.138
M,2010,Xavier,14,HI,104,0.291,158,0.174
M,2011,Xavier,24,HI,49,0.5,66,0.294
M,2011,Xander,11,HI,129,0.229,214,0.135
M,2012,Xavier,13,HI,104,0.279,173,0.162
M,2012,Xander,12,HI,117,0.257,197,0.149
M,2012,Xayden,5,HI,271,0.107,511,0.062
M,2013,Xander,18,HI,81,0.372,121,0.222
M,2013,Xavier,17,HI,85,0.351,129,0.21
M,2014,Xander,12,HI,113,0.254,186,0.151
M,2014,Xavier,12,HI,113,0.254,186,0.151
M,2015,Xander,15,HI,91,0.333,144,0.19
M,2015,Xavier,14,HI,97,0.311,158,0.177
M,2016,Xavier,22,HI,57,0.479,83,0.285
M,2016,Xander,8,HI,182,0.174,312,0.104
M,2017,Xander,18,HI,62,0.425,97,0.252
